symbol,name,trade_date,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_pct,pnl_gross,commission_entry,commission_exit,slippage_entry,slippage_exit,pnl_net,position_size,notional,gap_pct,atr_at_entry,confidence
CU,沪铜,2005-11-14,short,2005-11-14,37600.0,2005-11-14 00:45:00,37370.0,exit,0.006117021276595745,4600.0,37.6,37.37,200.0,200.0,4125.03,4,752000.0,0.013750337018064168,435.7143,0.7268
CU,沪铜,2005-11-23,long,2005-11-23,36350.0,2005-11-23 00:45:00,35610.0,exit,-0.020357634112792296,-14800.0,36.35,35.61,200.0,200.0,-15271.96,4,727000.0,-0.01783301810321535,414.2857,0.8107
CU,沪铜,2006-08-04,long,2006-08-04,66040.0,2006-08-04 00:45:00,68030.0,exit,0.030133252574197456,9950.0,16.51,17.01,50.0,50.0,9816.48,1,330200.0,-0.06006262453743239,2607.8571,0.7232
CU,沪铜,2006-08-10,short,2006-08-10,69780.0,2006-08-10 00:45:00,70230.0,exit,-0.006448839208942391,-2250.0,17.44,17.56,50.0,50.0,-2385.0,1,348900.0,0.035465202552307465,2287.8571,0.7085
CU,沪铜,2006-09-19,short,2006-09-19,71200.0,2006-09-19 00:45:00,70410.0,exit,0.011095505617977529,3950.0,17.8,17.6,50.0,50.0,3814.6,1,356000.0,0.026084450208963827,1972.1429,0.7109
CU,沪铜,2006-10-31,long,2006-10-31,68860.0,2006-10-31 00:45:00,69040.0,exit,0.00261399941911124,1800.0,34.43,34.52,100.0,100.0,1531.05,2,688600.0,-0.01782912565967765,847.8571,0.7298
CU,沪铜,2006-11-09,long,2006-11-09,66890.0,2006-11-09 00:45:00,67140.0,exit,0.003737479443863059,2500.0,33.44,33.57,100.0,100.0,2232.98,2,668900.0,-0.019495749047200233,904.2857,0.7351
CU,沪铜,2007-09-12,short,2007-09-12,66490.0,2007-09-12 00:45:00,65570.0,exit,0.013836667167995188,9200.0,33.25,32.79,100.0,100.0,8933.97,2,664900.0,0.024973022969014953,957.1429,0.7194
CU,沪铜,2007-09-19,short,2007-09-19,66970.0,2007-09-19 00:45:00,67050.0,exit,-0.0011945647304763326,-800.0,33.48,33.52,100.0,100.0,-1067.01,2,669700.0,0.01731733252316573,802.1429,0.7359
CU,沪铜,2008-01-23,short,2008-01-23,60110.0,2008-01-23 00:45:00,58870.0,exit,0.02062884711362502,6200.0,15.03,14.72,50.0,50.0,6070.26,1,300550.0,0.02646857923497268,1677.8571,0.7071
CU,沪铜,2008-02-13,short,2008-02-13,64590.0,2008-02-13 00:45:00,63650.0,exit,0.014553336429787893,4700.0,16.15,15.91,50.0,50.0,4567.94,1,322950.0,0.033109404990403074,1483.5714,0.7596
CU,沪铜,2008-03-28,short,2008-03-28,66470.0,2008-03-28 00:45:00,66160.0,exit,0.004663758086354747,1550.0,16.62,16.54,50.0,50.0,1416.84,1,332350.0,0.020574236143098418,1463.5714,0.704
CU,沪铜,2008-05-30,long,2008-05-30,60050.0,2008-05-30 00:45:00,60560.0,exit,0.008492922564529558,5100.0,30.02,30.28,100.0,100.0,4839.7,2,600500.0,-0.022941750732183533,894.2857,0.7559
CU,沪铜,2008-07-31,short,2008-07-31,61500.0,2008-07-31 00:45:00,61740.0,exit,-0.003902439024390244,-3600.0,46.12,46.3,150.0,150.0,-3992.43,3,922500.0,0.011513157894736841,576.4286,0.7416
CU,沪铜,2009-02-25,short,2009-02-25,27930.0,2009-02-25 00:45:00,27500.0,exit,0.01539563193698532,2150.0,6.98,6.88,50.0,50.0,2036.14,1,139650.0,0.0519774011299435,1082.8571,0.7285
CU,沪铜,2009-03-05,short,2009-03-05,30580.0,2009-03-05 00:45:00,29500.0,exit,0.03531720078482668,5400.0,7.64,7.38,50.0,50.0,5284.98,1,152900.0,0.04582763337893297,1019.2857,0.7596
CU,沪铜,2009-06-04,long,2009-06-04,39200.0,2009-06-04 00:45:00,39580.0,exit,0.009693877551020408,1900.0,9.8,9.9,50.0,50.0,1780.3,1,196000.0,-0.03732809430255403,1173.5714,0.713
CU,沪铜,2009-09-17,short,2009-09-17,50000.0,2009-09-17 00:45:00,49650.0,exit,0.007,1750.0,12.5,12.41,50.0,50.0,1625.09,1,250000.0,0.025220422390814026,1283.5714,0.7033
CU,沪铜,2009-09-25,long,2009-09-25,47000.0,2009-09-25 00:45:00,47220.0,exit,0.004680851063829788,1100.0,11.75,11.8,50.0,50.0,976.44,1,235000.0,-0.025098527276498653,1030.0,0.7137
CU,沪铜,2009-10-30,short,2009-10-30,51450.0,2009-10-30 00:45:00,51200.0,exit,0.004859086491739553,2500.0,25.72,25.6,100.0,100.0,2248.68,2,514500.0,0.02838297021786928,976.4286,0.7068
CU,沪铜,2011-07-08,short,2011-07-08,72050.0,2011-07-08 00:45:00,71870.0,exit,0.002498265093684941,1800.0,36.02,35.94,100.0,100.0,1528.04,2,720500.0,0.014074595355383532,961.4286,0.7225
CU,沪铜,2012-03-27,short,2012-03-27,60900.0,2012-03-27 00:45:00,60710.0,exit,0.0031198686371100163,2850.0,45.68,45.53,150.0,150.0,2458.79,3,913500.0,0.011964107676969093,635.0,0.7001
CU,沪铜,2012-04-11,long,2012-04-11,58200.0,2012-04-11 00:45:00,57870.0,exit,-0.005670103092783505,-3300.0,29.1,28.94,100.0,100.0,-3558.04,2,582000.0,-0.019706922688226377,695.7143,0.7335
CU,沪铜,2012-04-16,long,2012-04-16,56800.0,2012-04-16 00:45:00,56720.0,exit,-0.0014084507042253522,-800.0,28.4,28.36,100.0,100.0,-1056.76,2,568000.0,-0.02119593313803205,747.8571,0.7614
CU,沪铜,2012-05-15,long,2012-05-15,55600.0,2012-05-15 00:45:00,55920.0,exit,0.0057553956834532375,4800.0,41.7,41.94,150.0,150.0,4416.36,3,834000.0,-0.011555555555555555,659.2857,0.7298
CU,沪铜,2013-01-04,short,2013-01-04,58610.0,2013-01-04 00:45:00,58360.0,exit,0.0042654837058522434,3750.0,43.96,43.77,150.0,150.0,3362.27,3,879150.0,0.012962322848254408,540.7143,0.7364
CU,沪铜,2013-06-21,long,2013-06-21,48960.0,2013-06-21 00:45:00,49650.0,exit,0.014093137254901961,6900.0,24.48,24.83,100.0,100.0,6650.7,2,489600.0,-0.015285599356395816,750.7143,0.7124
CU,沪铜,2014-02-24,long,2014-02-24,49800.0,2014-02-24 00:45:00,49840.0,exit,0.0008032128514056225,1000.0,62.25,62.3,250.0,250.0,375.45,5,1245000.0,-0.015031645569620253,387.8571,0.7749
CU,沪铜,2014-02-25,long,2014-02-25,49520.0,2014-02-25 00:45:00,49560.0,exit,0.0008077544426494346,800.0,49.52,49.56,200.0,200.0,300.92,4,990400.0,-0.006420545746388443,416.4286,0.7335
CU,沪铜,2014-04-15,long,2014-04-15,45870.0,2014-04-15 00:45:00,46150.0,exit,0.006104207543056464,5600.0,45.87,46.15,200.0,200.0,5107.98,4,917400.0,-0.01840359512090734,468.5714,0.7459
CU,沪铜,2014-04-24,short,2014-04-24,47450.0,2014-04-24 00:45:00,47730.0,exit,-0.005900948366701791,-5600.0,47.45,47.73,200.0,200.0,-6095.18,4,949000.0,0.014756201881950384,467.1429,0.7398
CU,沪铜,2015-03-23,short,2015-03-23,42480.0,2015-03-23 00:45:00,43570.0,exit,-0.025659133709981168,-10900.0,21.24,21.78,100.0,100.0,-11143.02,2,424800.0,0.010466222645099905,787.8571,0.7304
CU,沪铜,2015-11-06,long,2015-11-06,37970.0,2015-11-06 00:45:00,38030.0,exit,0.0015801948907031868,900.0,28.48,28.52,150.0,150.0,543.0,3,569550.0,-0.006541077969649398,587.8571,0.7045
CU,沪铜,2016-02-15,long,2016-02-15,35800.0,2016-02-15 00:45:00,35750.0,exit,-0.0013966480446927375,-750.0,26.85,26.81,150.0,150.0,-1103.66,3,537000.0,-0.019446726924130374,520.7143,0.7388
CU,沪铜,2018-04-24,long,2018-04-24,51000.0,2018-04-24 00:45:00,51530.0,exit,0.010392156862745097,5300.0,25.5,25.76,100.0,100.0,5048.73,2,510000.0,-0.016583108368684922,723.5714,0.7521
CU,沪铜,2018-05-11,short,2018-05-11,51700.0,2018-05-11 00:45:00,51440.0,exit,0.005029013539651838,3900.0,38.78,38.58,150.0,150.0,3522.64,3,775500.0,0.012336009398864305,610.7143,0.7269
CU,沪铜,2018-05-23,short,2018-05-23,51880.0,2018-05-23 00:45:00,51770.0,exit,0.002120277563608327,1650.0,38.91,38.83,150.0,150.0,1272.26,3,778200.0,0.008553654743390357,503.5714,0.7417
CU,沪铜,2019-07-11,short,2019-07-11,46510.0,2019-07-11 00:45:00,46590.0,exit,-0.0017200602021070737,-1600.0,46.51,46.59,200.0,200.0,-2093.1,4,930200.0,0.009331597222222222,449.2857,0.7167
CU,沪铜,2019-09-04,long,2019-09-04,45940.0,2019-09-04 00:45:00,46620.0,exit,0.014801915542011318,17000.0,57.42,58.28,250.0,250.0,16384.3,5,1148500.0,-0.009273237006685357,380.7143,0.7127
CU,沪铜,2019-09-06,short,2019-09-06,47430.0,2019-09-06 00:45:00,47430.0,exit,0.0,0.0,47.43,47.43,200.0,200.0,-494.86,4,948600.0,0.009793485203321269,444.2857,0.7198
CU,沪铜,2019-10-21,short,2019-10-21,47060.0,2019-10-21 00:45:00,47020.0,exit,0.0008499787505312367,1000.0,58.82,58.78,250.0,250.0,382.4,5,1176500.0,0.010521795147090401,358.5714,0.7572
CU,沪铜,2020-10-29,long,2020-10-29,51240.0,2020-10-29 00:45:00,51470.0,exit,0.004488680718188915,3450.0,38.43,38.6,150.0,150.0,3072.97,3,768600.0,-0.011574074074074073,577.1429,0.7028
CU,沪铜,2021-07-07,long,2021-07-07,69720.0,2021-07-07 00:45:00,69110.0,exit,-0.008749282845668388,-3050.0,17.43,17.28,50.0,50.0,-3184.71,1,348600.0,-0.005420827389443652,1250.0,0.7034
CU,沪铜,2021-07-20,long,2021-07-20,67450.0,2021-07-20 00:45:00,68130.0,exit,0.010081541882876204,3400.0,16.86,17.03,50.0,50.0,3266.1,1,337250.0,-0.01876636601687518,1143.5714,0.7518
CU,沪铜,2022-06-13,long,2022-06-13,72300.0,2022-06-13 00:45:00,71720.0,exit,-0.008022130013831258,-8700.0,54.22,53.79,150.0,150.0,-9108.02,3,1084500.0,-0.004817618719889883,647.1429,0.7444
CU,沪铜,2022-06-14,long,2022-06-14,71320.0,2022-06-14 00:45:00,71570.0,exit,0.003505328098710039,3750.0,53.49,53.68,150.0,150.0,3342.83,3,1069800.0,-0.005577244841048522,648.5714,0.7112
CU,沪铜,2022-06-17,long,2022-06-17,69820.0,2022-06-17 00:45:00,69740.0,exit,-0.0011458034947006588,-800.0,34.91,34.87,100.0,100.0,-1069.78,2,698200.0,-0.010206974766090162,693.5714,0.7354
CU,沪铜,2022-09-26,long,2022-09-26,61180.0,2022-09-26 00:45:00,60700.0,exit,-0.007845701209545603,-2400.0,15.3,15.18,50.0,50.0,-2530.47,1,305900.0,-0.01608234158893535,1063.5714,0.7086
CU,沪铜,2023-01-06,short,2023-01-06,65160.0,2023-01-06 00:45:00,65240.0,exit,-0.0012277470841006752,-800.0,32.58,32.62,100.0,100.0,-1065.2,2,651600.0,0.013532431171255249,792.8571,0.7056
CU,沪铜,2023-03-14,long,2023-03-14,67780.0,2023-03-14 00:45:00,68550.0,exit,0.011360283269401004,7700.0,33.89,34.28,100.0,100.0,7431.84,2,677800.0,-0.02151003320340696,932.8571,0.7613
CU,沪铜,2023-03-16,long,2023-03-16,67130.0,2023-03-16 00:45:00,66420.0,exit,-0.010576493371071057,-3550.0,16.78,16.6,50.0,50.0,-3683.39,1,335650.0,-0.02228371686571512,1009.2857,0.7353
CU,沪铜,2023-04-26,long,2023-04-26,66850.0,2023-04-26 00:45:00,67430.0,exit,0.008676140613313389,5800.0,33.43,33.72,100.0,100.0,5532.86,2,668500.0,-0.018066980023501763,760.0,0.7713
CU,沪铜,2023-07-21,short,2023-07-21,68960.0,2023-07-21 00:45:00,68720.0,exit,0.0034802784222737818,3600.0,51.72,51.54,150.0,150.0,3196.74,3,1034400.0,0.006715328467153284,621.4286,0.7095
CU,沪铜,2023-09-22,long,2023-09-22,67500.0,2023-09-22 00:45:00,68210.0,exit,0.010518518518518519,10650.0,50.62,51.16,150.0,150.0,10248.22,3,1012500.0,-0.014742373376149467,561.4286,0.761
CU,沪铜,2023-12-15,short,2023-12-15,68800.0,2023-12-15 00:45:00,68630.0,exit,0.0024709302325581395,2550.0,51.6,51.47,150.0,150.0,2146.93,3,1032000.0,0.008797653958944282,649.2857,0.7027
CU,沪铜,2024-01-25,short,2024-01-25,68900.0,2024-01-25 00:45:00,68880.0,exit,0.00029027576197387516,400.0,68.9,68.88,200.0,200.0,-137.78,4,1378000.0,0.0076045627376425855,470.0,0.7282
CU,沪铜,2024-07-19,long,2024-07-19,77380.0,2024-07-19 00:45:00,76580.0,exit,-0.010338588782631171,-8000.0,38.69,38.29,100.0,100.0,-8276.98,2,773800.0,-0.012758356723653993,970.7143,0.7598
CU,沪铜,2024-12-13,long,2024-12-13,74990.0,2024-12-13 00:45:00,74790.0,exit,-0.0026670222696359514,-3000.0,56.24,56.09,150.0,150.0,-3412.34,3,1124850.0,-0.005965005302226935,630.0,0.7284
CU,沪铜,2025-01-07,short,2025-01-07,74530.0,2025-01-07 00:45:00,74470.0,exit,0.0008050449483429492,900.0,55.9,55.85,150.0,150.0,488.25,3,1117950.0,0.012635869565217391,635.7143,0.7527
CU,沪铜,2025-06-06,short,2025-06-06,78960.0,2025-06-06 00:45:00,78930.0,exit,0.00037993920972644377,450.0,59.22,59.2,150.0,150.0,31.58,3,1184400.0,0.01010617884098759,622.8571,0.7525
CU,沪铜,2026-03-20,long,2026-03-20,92500.0,2026-03-20 00:45:00,94740.0,exit,0.024216216216216217,11200.0,23.12,23.68,50.0,50.0,11053.19,1,462500.0,-0.02033467485702182,2180.0,0.7152
P,棕榈油,2008-05-09,short,2008-05-09,10408.0,2008-05-09 00:45:00,10272.0,exit,0.013066871637202153,5440.0,10.0,10.0,80.0,80.0,5260.0,4,416320.0,0.009701202949165696,200.2857,0.7158
P,棕榈油,2008-06-06,short,2008-06-06,10700.0,2008-06-06 00:45:00,10624.0,exit,0.007102803738317757,3040.0,10.0,10.0,80.0,80.0,2860.0,4,428000.0,0.027660391855551286,231.5714,0.7043
P,棕榈油,2008-06-27,short,2008-06-27,10860.0,2008-06-27 00:45:00,10688.0,exit,0.01583793738489871,6880.0,10.0,10.0,80.0,80.0,6700.0,4,434400.0,0.01971830985915493,233.7143,0.7223
P,棕榈油,2008-12-29,short,2008-12-29,5298.0,2008-12-29 00:45:00,5142.0,exit,0.02944507361268403,7800.0,12.5,12.5,100.0,100.0,7575.0,5,264900.0,0.04952456418383518,182.4286,0.8337
P,棕榈油,2009-01-05,short,2009-01-05,5120.0,2009-01-05 00:45:00,5220.0,exit,-0.01953125,-5000.0,12.5,12.5,100.0,100.0,-5225.0,5,256000.0,0.023590563774490203,167.4286,0.7102
P,棕榈油,2009-01-07,short,2009-01-07,5622.0,2009-01-07 00:45:00,5474.0,exit,0.02632515119174671,7400.0,12.5,12.5,100.0,100.0,7175.0,5,281100.0,0.03535911602209945,168.7143,0.7517
P,棕榈油,2009-10-27,long,2009-10-27,6166.0,2009-10-27 00:45:00,6144.0,exit,-0.0035679532922478106,-1980.0,22.5,22.5,180.0,180.0,-2385.0,9,554940.0,-0.015330565314595975,105.8571,0.7168
P,棕榈油,2009-11-17,short,2009-11-17,6450.0,2009-11-17 00:45:00,6392.0,exit,0.008992248062015503,6380.0,27.5,27.5,220.0,220.0,5885.0,11,709500.0,0.014150943396226415,88.0,0.7427
P,棕榈油,2010-03-11,short,2010-03-11,7086.0,2010-03-11 00:45:00,6954.0,exit,0.018628281117696866,10560.0,20.0,20.0,160.0,160.0,10200.0,8,566880.0,0.005676979846721544,116.0,0.7062
P,棕榈油,2011-06-07,long,2011-06-07,9330.0,2011-06-07 00:45:00,9352.0,exit,0.002357984994640943,1980.0,22.5,22.5,180.0,180.0,1575.0,9,839700.0,-0.014783526927138331,110.0,0.7111
P,棕榈油,2012-02-20,short,2012-02-20,8350.0,2012-02-20 00:45:00,8334.0,exit,0.0019161676646706587,1760.0,27.5,27.5,220.0,220.0,1265.0,11,918500.0,0.007723871590634806,83.5714,0.7106
P,棕榈油,2013-06-07,short,2013-06-07,6190.0,2013-06-07 00:45:00,6380.571428571428,stop_loss,-0.03078698361412414,-19057.14,25.0,25.0,200.0,200.0,-19507.14,10,619000.0,0.003892312682452157,95.2857,0.7232
P,棕榈油,2014-08-12,long,2014-08-12,5570.0,2014-08-12 00:45:00,5570.0,exit,0.0,0.0,47.5,47.5,380.0,380.0,-855.0,19,1058300.0,-0.007483962936564505,52.2857,0.7173
P,棕榈油,2015-04-21,long,2015-04-21,4824.0,2015-04-21 00:45:00,4918.0,exit,0.019485903814262025,12220.0,32.5,32.5,260.0,260.0,11635.0,13,627120.0,-0.004539826661163846,74.1429,0.7022
P,棕榈油,2018-08-17,short,2018-08-17,4890.0,2018-08-17 00:45:00,4922.0,exit,-0.006543967280163599,-4800.0,37.5,37.5,300.0,300.0,-5475.0,15,733500.0,0.0045193097781429745,63.8571,0.7078
P,棕榈油,2022-04-25,short,2022-04-25,11500.0,2022-04-25 00:45:00,11136.0,exit,0.03165217391304348,7280.0,5.0,5.0,40.0,40.0,7190.0,2,230000.0,0.038093518685683336,435.8571,0.7036
P,棕榈油,2022-04-28,short,2022-04-28,12326.0,2022-04-28 00:45:00,11978.0,exit,0.028233003407431446,6960.0,5.0,5.0,40.0,40.0,6870.0,2,246520.0,0.05802575107296137,425.0,0.7019
AG,沪银,2012-07-26,short,2012-07-26,5840.0,2012-07-26 00:45:00,5872.0,exit,-0.005479452054794521,-4800.0,43.8,44.04,150.0,150.0,-5187.84,10,876000.0,0.016536118363794605,62.0714,0.7343
AG,沪银,2012-08-02,long,2012-08-02,5880.0,2012-08-02 00:45:00,5896.0,exit,0.0027210884353741495,2160.0,39.69,39.8,135.0,135.0,1810.51,9,793800.0,-0.018363939899833055,71.2143,0.7478
AG,沪银,2012-08-06,short,2012-08-06,5970.0,2012-08-06 00:45:00,5950.0,exit,0.0033500837520938024,2400.0,35.82,35.7,120.0,120.0,2088.48,8,716400.0,0.01842374616171955,74.9286,0.7214
AG,沪银,2012-08-21,short,2012-08-21,6100.0,2012-08-21 00:45:00,6149.0,exit,-0.008032786885245901,-7350.0,45.75,46.12,150.0,150.0,-7741.87,10,915000.0,0.013457384947665725,63.5714,0.7381
AG,沪银,2012-12-14,short,2012-12-14,6785.0,2012-12-14 00:45:00,6830.0,exit,-0.006632277081798084,-4050.0,30.53,30.74,90.0,90.0,-4291.27,6,610650.0,0.02803030303030303,107.5714,0.7723
AG,沪银,2013-02-21,long,2013-02-21,6088.0,2013-02-21 00:45:00,5990.0,exit,-0.016097240473061762,-8820.0,27.4,26.96,90.0,90.0,-9054.35,6,547920.0,-0.019171902690510712,102.1429,0.7043
AG,沪银,2013-10-09,long,2013-10-09,4438.0,2013-10-09 00:45:00,4440.0,exit,0.0004506534474988734,330.0,36.61,36.63,165.0,165.0,-73.24,11,732270.0,-0.02182058629050033,56.7143,0.7584
AG,沪银,2013-10-15,long,2013-10-15,4247.0,2013-10-15 00:45:00,4314.0,exit,0.015775841770661644,10050.0,31.85,32.36,150.0,150.0,9685.79,10,637050.0,-0.019847680590814678,64.0714,0.725
AG,沪银,2013-10-25,long,2013-10-25,4508.0,2013-10-25 00:45:00,4526.0,exit,0.003992901508429458,2160.0,27.05,27.16,120.0,120.0,1865.8,8,540960.0,-0.017436791630340016,79.5714,0.7506
AG,沪银,2013-10-31,long,2013-10-31,4395.0,2013-10-31 00:45:00,4412.0,exit,0.0038680318543799774,2295.0,29.67,29.78,135.0,135.0,1965.55,9,593325.0,-0.02679362267493357,70.9286,0.7584
AG,沪银,2013-11-21,long,2013-11-21,4155.0,2013-11-21 00:45:00,4152.0,exit,-0.0007220216606498195,-540.0,37.4,37.37,180.0,180.0,-974.76,12,747900.0,-0.01047868540128602,54.1429,0.7022
AG,沪银,2013-12-12,long,2013-12-12,4193.0,2013-12-12 00:45:00,4133.0,exit,-0.01430956355831147,-8100.0,28.3,27.9,135.0,135.0,-8426.2,9,566055.0,-0.02261072261072261,70.4286,0.764
AG,沪银,2014-03-14,short,2014-03-14,4365.0,2014-03-14 00:45:00,4306.0,exit,0.013516609392898053,7080.0,26.19,25.84,120.0,120.0,6787.97,8,523800.0,0.02464788732394366,79.3571,0.7437
AG,沪银,2014-04-09,long,2014-04-09,4100.0,2014-04-09 00:45:00,4151.0,exit,0.012439024390243903,13005.0,52.28,52.93,255.0,255.0,12389.8,17,1045500.0,-0.016314779270633396,38.0714,0.7342
AG,沪银,2014-04-21,long,2014-04-21,4001.0,2014-04-21 00:45:00,3994.0,exit,-0.0017495626093476631,-1890.0,54.01,53.92,270.0,270.0,-2537.93,18,1080270.0,-0.013316892725030826,35.7143,0.7317
