symbol,name,trade_date,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_pct,pnl_gross,commission_entry,commission_exit,slippage_entry,slippage_exit,pnl_net,position_size,notional,gap_pct,atr_at_entry,confidence
P,棕榈油,2011-05-06,long,2011-05-06,8860.0,2011-05-06 00:45:00,8832.0,exit,-0.003160270880361174,-1680.0,15.0,15.0,120.0,120.0,-1950.0,6,531600.0,-0.024658740642888595,149.0,0.6226
P,棕榈油,2011-06-07,long,2011-06-07,9330.0,2011-06-07 00:45:00,9352.0,exit,0.002357984994640943,1980.0,22.5,22.5,180.0,180.0,1575.0,9,839700.0,-0.014783526927138331,110.0,0.663
P,棕榈油,2011-07-25,long,2011-07-25,9202.0,2011-07-25 00:45:00,9100.0,exit,-0.01108454683764399,-9180.0,22.5,22.5,180.0,180.0,-9585.0,9,828180.0,-0.004758814622539477,106.0,0.6382
P,棕榈油,2011-08-05,long,2011-08-05,9000.0,2011-08-05 00:45:00,8878.0,exit,-0.013555555555555555,-9760.0,20.0,20.0,160.0,160.0,-10120.0,8,720000.0,-0.015748031496062992,121.5714,0.6254
P,棕榈油,2011-08-09,long,2011-08-09,8610.0,2011-08-09 00:45:00,8636.0,exit,0.0030197444831591173,1820.0,17.5,17.5,140.0,140.0,1505.0,7,602700.0,-0.024694154961486182,138.4286,0.6149
P,棕榈油,2011-09-13,long,2011-09-13,8980.0,2011-09-13 00:45:00,8920.0,exit,-0.0066815144766146995,-5400.0,22.5,22.5,180.0,180.0,-5805.0,9,808200.0,-0.010795329367702137,103.4286,0.6171
P,棕榈油,2011-09-29,long,2011-09-29,7700.0,2011-09-29 00:45:00,7846.0,exit,0.01896103896103896,7300.0,12.5,12.5,100.0,100.0,7075.0,5,385000.0,-0.0410958904109589,189.8571,0.6146
P,棕榈油,2011-11-10,long,2011-11-10,7912.0,2011-11-10 00:45:00,7956.0,exit,0.005561172901921132,2640.0,15.0,15.0,120.0,120.0,2370.0,6,474720.0,-0.016409746394828444,143.2857,0.6776
P,棕榈油,2011-11-18,long,2011-11-18,8130.0,2011-11-18 00:45:00,8216.0,exit,0.010578105781057811,5160.0,15.0,15.0,120.0,120.0,4890.0,6,487800.0,-0.019536903039073805,156.2857,0.6488
P,棕榈油,2011-11-22,long,2011-11-22,8070.0,2011-11-22 00:45:00,8022.0,exit,-0.005947955390334572,-2880.0,15.0,15.0,120.0,120.0,-3150.0,6,484200.0,-0.010058881256133464,154.8571,0.6341
P,棕榈油,2011-12-01,short,2011-12-01,7980.0,2011-12-01 00:45:00,7968.0,exit,0.0015037593984962407,720.0,15.0,15.0,120.0,120.0,450.0,6,478800.0,0.02702702702702703,159.8571,0.632
P,棕榈油,2011-12-15,long,2011-12-15,7708.0,2011-12-15 00:45:00,7782.0,exit,0.009600415153087702,5920.0,20.0,20.0,160.0,160.0,5560.0,8,616640.0,-0.011034128817038748,114.0,0.6713
P,棕榈油,2012-01-04,short,2012-01-04,8100.0,2012-01-04 00:45:00,8086.0,exit,0.0017283950617283952,1540.0,27.5,27.5,220.0,220.0,1045.0,11,891000.0,0.012246938265433641,85.5714,0.6171
P,棕榈油,2012-01-09,long,2012-01-09,8080.0,2012-01-09 00:45:00,8136.0,exit,0.006930693069306931,6720.0,30.0,30.0,240.0,240.0,6180.0,12,969600.0,-0.006150061500615006,80.5714,0.6218
P,棕榈油,2012-02-06,short,2012-02-06,8140.0,2012-02-06 00:45:00,8170.0,exit,-0.0036855036855036856,-3300.0,27.5,27.5,220.0,220.0,-3795.0,11,895400.0,0.006927263730826323,84.0,0.6217
P,棕榈油,2012-02-13,short,2012-02-13,8218.0,2012-02-13 00:45:00,8270.0,exit,-0.006327573618885374,-6240.0,30.0,30.0,240.0,240.0,-6780.0,12,986160.0,0.0036638983878847092,78.2857,0.6063
P,棕榈油,2012-02-20,short,2012-02-20,8350.0,2012-02-20 00:45:00,8334.0,exit,0.0019161676646706587,1760.0,27.5,27.5,220.0,220.0,1265.0,11,918500.0,0.007723871590634806,83.5714,0.6597
P,棕榈油,2012-02-21,short,2012-02-21,8360.0,2012-02-21 00:45:00,8366.0,exit,-0.0007177033492822966,-720.0,30.0,30.0,240.0,240.0,-1260.0,12,1003200.0,0.0031197504199664025,82.8571,0.6187
P,棕榈油,2012-03-14,short,2012-03-14,8650.0,2012-03-14 00:45:00,8582.0,exit,0.007861271676300578,7480.0,27.5,27.5,220.0,220.0,6985.0,11,951500.0,0.006281991624011168,86.1429,0.6285
P,棕榈油,2012-05-11,long,2012-05-11,8620.0,2012-05-11 00:45:00,8438.0,exit,-0.02111368909512761,-18200.0,25.0,25.0,200.0,200.0,-18650.0,10,862000.0,-0.003468208092485549,94.2857,0.6231
P,棕榈油,2012-07-11,short,2012-07-11,8230.0,2012-07-11 00:45:00,8134.0,exit,0.011664641555285541,6720.0,17.5,17.5,140.0,140.0,6405.0,7,576100.0,0.003413801511826384,126.5714,0.6029
P,棕榈油,2012-08-15,long,2012-08-15,7666.0,2012-08-15 00:45:00,7708.0,exit,0.0054787372815027395,3360.0,20.0,20.0,160.0,160.0,3000.0,8,613280.0,-0.0031209362808842654,112.0,0.6055
P,棕榈油,2012-08-22,short,2012-08-22,7922.0,2012-08-22 00:45:00,8042.0,exit,-0.015147689977278465,-10800.0,22.5,22.5,180.0,180.0,-11205.0,9,712980.0,0.010717019647869355,106.7143,0.6105
P,棕榈油,2012-08-24,long,2012-08-24,8054.0,2012-08-24 00:45:00,8240.0,exit,0.023094114725602185,14880.0,20.0,20.0,160.0,160.0,14520.0,8,644320.0,-0.003711034141514102,116.0,0.6116
P,棕榈油,2012-08-28,long,2012-08-28,8210.0,2012-08-28 00:45:00,8174.0,exit,-0.00438489646772229,-2880.0,20.0,20.0,160.0,160.0,-3240.0,8,656800.0,-0.008932882665379043,122.0,0.6106
P,棕榈油,2012-11-12,long,2012-11-12,6608.0,2012-11-12 00:45:00,6554.0,exit,-0.008171912832929782,-3780.0,17.5,17.5,140.0,140.0,-4095.0,7,462560.0,-0.01490757304710793,126.5714,0.6573
P,棕榈油,2012-12-04,long,2012-12-04,6788.0,2012-12-04 00:45:00,6796.0,exit,0.0011785503830288745,800.0,25.0,25.0,200.0,200.0,350.0,10,678800.0,-0.00760233918128655,98.2857,0.6033
